buying,maint,doors,persons,lug_boot,safety,CAR,sampleNum,tuning_run,k,exponent,standard_dev_mult,estimate
med,vhigh,2,more,small,high,unacc,884,1,24,2,1,acc
vhigh,med,3,4,med,med,unacc,256,1,6,1,1,acc
vhigh,med,3,4,med,med,unacc,256,1,12,1,1,acc
vhigh,med,3,4,med,med,unacc,256,1,18,1,1,acc
vhigh,med,3,4,med,med,unacc,256,1,24,1,1,acc
vhigh,med,3,4,med,med,unacc,256,1,6,2,1,acc
vhigh,med,3,4,med,med,unacc,256,1,12,2,1,acc
vhigh,med,3,4,med,med,unacc,256,1,18,2,1,acc
vhigh,med,3,4,med,med,unacc,256,1,24,2,1,acc
high,high,3,2,big,low,unacc,573,1,6,1,1,unacc
high,high,3,2,big,low,unacc,573,1,12,1,1,unacc
high,high,3,2,big,low,unacc,573,1,18,1,1,unacc
high,high,3,2,big,low,unacc,573,1,24,1,1,unacc
high,high,3,2,big,low,unacc,573,1,6,2,1,unacc
high,high,3,2,big,low,unacc,573,1,12,2,1,unacc
high,high,3,2,big,low,unacc,573,1,18,2,1,unacc
high,high,3,2,big,low,unacc,573,1,24,2,1,unacc
high,med,5more,2,med,low,unacc,732,1,6,1,1,unacc
high,med,5more,2,med,low,unacc,732,1,12,1,1,unacc
high,med,5more,2,med,low,unacc,732,1,18,1,1,unacc
high,med,5more,2,med,low,unacc,732,1,24,1,1,unacc
high,med,5more,2,med,low,unacc,732,1,6,2,1,unacc
high,med,5more,2,med,low,unacc,732,1,12,2,1,unacc
high,med,5more,2,med,low,unacc,732,1,18,2,1,unacc
high,med,5more,2,med,low,unacc,732,1,24,2,1,unacc
high,high,5more,more,big,low,unacc,645,1,6,1,1,unacc
high,high,5more,more,big,low,unacc,645,1,12,1,1,unacc
high,high,5more,more,big,low,unacc,645,1,18,1,1,unacc
high,high,5more,more,big,low,unacc,645,1,24,1,1,unacc
high,high,5more,more,big,low,unacc,645,1,6,2,1,unacc
high,high,5more,more,big,low,unacc,645,1,12,2,1,unacc
high,high,5more,more,big,low,unacc,645,1,18,2,1,unacc
high,high,5more,more,big,low,unacc,645,1,24,2,1,unacc
low,vhigh,3,2,big,high,unacc,1331,1,6,1,1,unacc
low,vhigh,3,2,big,high,unacc,1331,1,12,1,1,unacc
low,vhigh,3,2,big,high,unacc,1331,1,18,1,1,unacc
low,vhigh,3,2,big,high,unacc,1331,1,24,1,1,unacc
low,vhigh,3,2,big,high,unacc,1331,1,6,2,1,unacc
low,vhigh,3,2,big,high,unacc,1331,1,12,2,1,unacc
low,vhigh,3,2,big,high,unacc,1331,1,18,2,1,unacc
low,vhigh,3,2,big,high,unacc,1331,1,24,2,1,unacc
low,low,5more,2,small,low,unacc,1701,1,6,1,1,unacc
low,low,5more,2,small,low,unacc,1701,1,12,1,1,unacc
low,low,5more,2,small,low,unacc,1701,1,18,1,1,unacc
low,low,5more,2,small,low,unacc,1701,1,24,1,1,unacc
low,low,5more,2,small,low,unacc,1701,1,6,2,1,unacc
low,low,5more,2,small,low,unacc,1701,1,12,2,1,unacc
low,low,5more,2,small,low,unacc,1701,1,18,2,1,unacc
low,low,5more,2,small,low,unacc,1701,1,24,2,1,unacc
med,high,5more,more,small,med,unacc,1072,1,6,1,1,unacc
med,high,5more,more,small,med,unacc,1072,1,12,1,1,unacc
med,high,5more,more,small,med,unacc,1072,1,18,1,1,unacc
med,high,5more,more,small,med,unacc,1072,1,24,1,1,unacc
med,high,5more,more,small,med,unacc,1072,1,6,2,1,unacc
med,high,5more,more,small,med,unacc,1072,1,12,2,1,unacc
med,high,5more,more,small,med,unacc,1072,1,18,2,1,unacc
med,high,5more,more,small,med,unacc,1072,1,24,2,1,unacc
vhigh,high,3,more,med,low,unacc,156,1,6,1,1,unacc
vhigh,high,3,more,med,low,unacc,156,1,12,1,1,unacc
vhigh,high,3,more,med,low,unacc,156,1,18,1,1,unacc
vhigh,high,3,more,med,low,unacc,156,1,24,1,1,unacc
vhigh,high,3,more,med,low,unacc,156,1,6,2,1,unacc
vhigh,high,3,more,med,low,unacc,156,1,12,2,1,unacc
vhigh,high,3,more,med,low,unacc,156,1,18,2,1,unacc
vhigh,high,3,more,med,low,unacc,156,1,24,2,1,unacc
vhigh,low,2,4,med,low,unacc,336,1,6,1,1,unacc
vhigh,low,2,4,med,low,unacc,336,1,12,1,1,unacc
vhigh,low,2,4,med,low,unacc,336,1,18,1,1,unacc
vhigh,low,2,4,med,low,unacc,336,1,24,1,1,unacc
vhigh,low,2,4,med,low,unacc,336,1,6,2,1,unacc
vhigh,low,2,4,med,low,unacc,336,1,12,2,1,unacc
vhigh,low,2,4,med,low,unacc,336,1,18,2,1,unacc
vhigh,low,2,4,med,low,unacc,336,1,24,2,1,unacc
high,med,5more,2,big,high,unacc,737,1,6,1,1,unacc
high,med,5more,2,big,high,unacc,737,1,12,1,1,unacc
high,med,5more,2,big,high,unacc,737,1,18,1,1,unacc
high,med,5more,2,big,high,unacc,737,1,24,1,1,unacc
high,med,5more,2,big,high,unacc,737,1,6,2,1,unacc
high,med,5more,2,big,high,unacc,737,1,12,2,1,unacc
high,med,5more,2,big,high,unacc,737,1,18,2,1,unacc
high,med,5more,2,big,high,unacc,737,1,24,2,1,unacc
high,vhigh,3,4,small,low,unacc,468,1,6,1,1,unacc
high,vhigh,3,4,small,low,unacc,468,1,12,1,1,unacc
high,vhigh,3,4,small,low,unacc,468,1,18,1,1,unacc
high,vhigh,3,4,small,low,unacc,468,1,24,1,1,unacc
high,vhigh,3,4,small,low,unacc,468,1,6,2,1,unacc
high,vhigh,3,4,small,low,unacc,468,1,12,2,1,unacc
high,vhigh,3,4,small,low,unacc,468,1,18,2,1,unacc
high,vhigh,3,4,small,low,unacc,468,1,24,2,1,unacc
vhigh,low,4,4,small,low,unacc,387,1,6,1,1,unacc
vhigh,low,4,4,small,low,unacc,387,1,12,1,1,unacc
vhigh,low,4,4,small,low,unacc,387,1,18,1,1,unacc
vhigh,low,4,4,small,low,unacc,387,1,24,1,1,unacc
vhigh,low,4,4,small,low,unacc,387,1,6,2,1,unacc
vhigh,low,4,4,small,low,unacc,387,1,12,2,1,unacc
vhigh,low,4,4,small,low,unacc,387,1,18,2,1,unacc
vhigh,low,4,4,small,low,unacc,387,1,24,2,1,unacc
med,high,2,4,big,low,unacc,987,1,6,1,1,unacc
med,high,2,4,big,low,unacc,987,1,12,1,1,unacc
med,high,2,4,big,low,unacc,987,1,18,1,1,unacc
med,high,2,4,big,low,unacc,987,1,24,1,1,unacc
med,high,2,4,big,low,unacc,987,1,6,2,1,unacc
med,high,2,4,big,low,unacc,987,1,12,2,1,unacc
med,high,2,4,big,low,unacc,987,1,18,2,1,unacc
med,high,2,4,big,low,unacc,987,1,24,2,1,unacc
vhigh,low,2,more,med,med,unacc,346,1,6,1,1,acc
vhigh,low,2,more,med,med,unacc,346,1,12,1,1,acc
vhigh,low,2,more,med,med,unacc,346,1,18,1,1,acc
vhigh,low,2,more,med,med,unacc,346,1,24,1,1,acc
vhigh,low,2,more,med,med,unacc,346,1,6,2,1,acc
vhigh,low,2,more,med,med,unacc,346,1,12,2,1,acc
vhigh,low,2,more,med,med,unacc,346,1,18,2,1,acc
vhigh,low,2,more,med,med,unacc,346,1,24,2,1,acc
low,med,5more,2,med,med,unacc,1597,1,6,1,1,unacc
low,med,5more,2,med,med,unacc,1597,1,12,1,1,unacc
low,med,5more,2,med,med,unacc,1597,1,18,1,1,unacc
low,med,5more,2,med,med,unacc,1597,1,24,1,1,unacc
low,med,5more,2,med,med,unacc,1597,1,6,2,1,unacc
low,med,5more,2,med,med,unacc,1597,1,12,2,1,unacc
low,med,5more,2,med,med,unacc,1597,1,18,2,1,unacc
low,med,5more,2,med,med,unacc,1597,1,24,2,1,unacc
high,high,4,2,big,med,unacc,601,1,6,1,1,unacc
high,high,4,2,big,med,unacc,601,1,12,1,1,unacc
high,high,4,2,big,med,unacc,601,1,18,1,1,unacc
high,high,4,2,big,med,unacc,601,1,24,1,1,unacc
high,high,4,2,big,med,unacc,601,1,6,2,1,unacc
high,high,4,2,big,med,unacc,601,1,12,2,1,unacc
high,high,4,2,big,med,unacc,601,1,18,2,1,unacc
high,high,4,2,big,med,unacc,601,1,24,2,1,unacc
low,high,5more,2,big,med,unacc,1492,1,6,1,1,unacc
low,high,5more,2,big,med,unacc,1492,1,12,1,1,unacc
low,high,5more,2,big,med,unacc,1492,1,18,1,1,unacc
low,high,5more,2,big,med,unacc,1492,1,24,1,1,unacc
low,high,5more,2,big,med,unacc,1492,1,6,2,1,unacc
low,high,5more,2,big,med,unacc,1492,1,12,2,1,unacc
low,high,5more,2,big,med,unacc,1492,1,18,2,1,unacc
low,high,5more,2,big,med,unacc,1492,1,24,2,1,unacc
vhigh,low,5more,4,small,low,unacc,414,1,6,1,1,unacc
vhigh,low,5more,4,small,low,unacc,414,1,12,1,1,unacc
vhigh,low,5more,4,small,low,unacc,414,1,18,1,1,unacc
vhigh,low,5more,4,small,low,unacc,414,1,24,1,1,unacc
vhigh,low,5more,4,small,low,unacc,414,1,6,2,1,unacc
vhigh,low,5more,4,small,low,unacc,414,1,12,2,1,unacc
vhigh,low,5more,4,small,low,unacc,414,1,18,2,1,unacc
vhigh,low,5more,4,small,low,unacc,414,1,24,2,1,unacc
vhigh,high,2,more,med,low,unacc,129,1,6,1,1,unacc
vhigh,high,2,more,med,low,unacc,129,1,12,1,1,unacc
vhigh,high,2,more,med,low,unacc,129,1,18,1,1,unacc
vhigh,high,2,more,med,low,unacc,129,1,24,1,1,unacc
vhigh,high,2,more,med,low,unacc,129,1,6,2,1,unacc
vhigh,high,2,more,med,low,unacc,129,1,12,2,1,unacc
vhigh,high,2,more,med,low,unacc,129,1,18,2,1,unacc
vhigh,high,2,more,med,low,unacc,129,1,24,2,1,unacc
med,high,2,more,med,med,unacc,994,1,6,1,1,acc
med,high,2,more,med,med,unacc,994,1,12,1,1,acc
med,high,2,more,med,med,unacc,994,1,18,1,1,acc
med,high,2,more,med,med,unacc,994,1,24,1,1,acc
med,high,2,more,med,med,unacc,994,1,6,2,1,acc
med,high,2,more,med,med,unacc,994,1,12,2,1,acc
med,high,2,more,med,med,unacc,994,1,18,2,1,acc
med,high,2,more,med,med,unacc,994,1,24,2,1,acc
low,high,2,2,small,high,unacc,1406,1,6,1,1,unacc
low,high,2,2,small,high,unacc,1406,1,12,1,1,unacc
low,high,2,2,small,high,unacc,1406,1,18,1,1,unacc
low,high,2,2,small,high,unacc,1406,1,24,1,1,unacc
low,high,2,2,small,high,unacc,1406,1,6,2,1,unacc
low,high,2,2,small,high,unacc,1406,1,12,2,1,unacc
low,high,2,2,small,high,unacc,1406,1,18,2,1,unacc
low,high,2,2,small,high,unacc,1406,1,24,2,1,unacc
med,vhigh,3,2,med,low,unacc,894,1,6,1,1,unacc
med,vhigh,3,2,med,low,unacc,894,1,12,1,1,unacc
med,vhigh,3,2,med,low,unacc,894,1,18,1,1,unacc
med,vhigh,3,2,med,low,unacc,894,1,24,1,1,unacc
med,vhigh,3,2,med,low,unacc,894,1,6,2,1,unacc
med,vhigh,3,2,med,low,unacc,894,1,12,2,1,unacc
med,vhigh,3,2,med,low,unacc,894,1,18,2,1,unacc
med,vhigh,3,2,med,low,unacc,894,1,24,2,1,unacc
vhigh,vhigh,2,4,small,med,unacc,10,1,6,1,1,unacc
vhigh,vhigh,2,4,small,med,unacc,10,1,12,1,1,unacc
vhigh,vhigh,2,4,small,med,unacc,10,1,18,1,1,unacc
vhigh,vhigh,2,4,small,med,unacc,10,1,24,1,1,unacc
vhigh,vhigh,2,4,small,med,unacc,10,1,6,2,1,unacc
vhigh,vhigh,2,4,small,med,unacc,10,1,12,2,1,unacc
vhigh,vhigh,2,4,small,med,unacc,10,1,18,2,1,unacc
vhigh,vhigh,2,4,small,med,unacc,10,1,24,2,1,unacc
low,med,5more,2,big,low,unacc,1599,1,6,1,1,unacc
low,med,5more,2,big,low,unacc,1599,1,12,1,1,unacc
low,med,5more,2,big,low,unacc,1599,1,18,1,1,unacc
low,med,5more,2,big,low,unacc,1599,1,24,1,1,unacc
low,med,5more,2,big,low,unacc,1599,1,6,2,1,unacc
low,med,5more,2,big,low,unacc,1599,1,12,2,1,unacc
low,med,5more,2,big,low,unacc,1599,1,18,2,1,unacc
low,med,5more,2,big,low,unacc,1599,1,24,2,1,unacc
low,high,4,2,big,high,unacc,1466,1,6,1,1,unacc
low,high,4,2,big,high,unacc,1466,1,12,1,1,unacc
low,high,4,2,big,high,unacc,1466,1,18,1,1,unacc
low,high,4,2,big,high,unacc,1466,1,24,1,1,unacc
low,high,4,2,big,high,unacc,1466,1,6,2,1,unacc
low,high,4,2,big,high,unacc,1466,1,12,2,1,unacc
low,high,4,2,big,high,unacc,1466,1,18,2,1,unacc
low,high,4,2,big,high,unacc,1466,1,24,2,1,unacc
med,low,4,more,big,low,unacc,1266,1,6,1,1,unacc
med,low,4,more,big,low,unacc,1266,1,12,1,1,unacc
med,low,4,more,big,low,unacc,1266,1,18,1,1,unacc
med,low,4,more,big,low,unacc,1266,1,24,1,1,unacc
med,low,4,more,big,low,unacc,1266,1,6,2,1,unacc
med,low,4,more,big,low,unacc,1266,1,12,2,1,unacc
med,low,4,more,big,low,unacc,1266,1,18,2,1,unacc
med,low,4,more,big,low,unacc,1266,1,24,2,1,unacc
vhigh,med,3,2,big,low,unacc,249,1,6,1,1,unacc
vhigh,med,3,2,big,low,unacc,249,1,12,1,1,unacc
vhigh,med,3,2,big,low,unacc,249,1,18,1,1,unacc
vhigh,med,3,2,big,low,unacc,249,1,24,1,1,unacc
vhigh,med,3,2,big,low,unacc,249,1,6,2,1,unacc
vhigh,med,3,2,big,low,unacc,249,1,12,2,1,unacc
vhigh,med,3,2,big,low,unacc,249,1,18,2,1,unacc
vhigh,med,3,2,big,low,unacc,249,1,24,2,1,unacc
low,high,4,2,med,high,unacc,1463,1,6,1,1,unacc
low,high,4,2,med,high,unacc,1463,1,12,1,1,unacc
low,high,4,2,med,high,unacc,1463,1,18,1,1,unacc
low,high,4,2,med,high,unacc,1463,1,24,1,1,unacc
low,high,4,2,med,high,unacc,1463,1,6,2,1,unacc
low,high,4,2,med,high,unacc,1463,1,12,2,1,unacc
low,high,4,2,med,high,unacc,1463,1,18,2,1,unacc
low,high,4,2,med,high,unacc,1463,1,24,2,1,unacc
med,med,4,2,med,med,unacc,1138,1,6,1,1,unacc
med,med,4,2,med,med,unacc,1138,1,12,1,1,unacc
med,med,4,2,med,med,unacc,1138,1,18,1,1,unacc
med,med,4,2,med,med,unacc,1138,1,24,1,1,unacc
med,med,4,2,med,med,unacc,1138,1,6,2,1,unacc
med,med,4,2,med,med,unacc,1138,1,12,2,1,unacc
med,med,4,2,med,med,unacc,1138,1,18,2,1,unacc
med,med,4,2,med,med,unacc,1138,1,24,2,1,unacc
vhigh,vhigh,2,4,big,med,unacc,16,1,6,1,1,unacc
vhigh,vhigh,2,4,big,med,unacc,16,1,12,1,1,unacc
vhigh,vhigh,2,4,big,med,unacc,16,1,18,1,1,unacc
vhigh,vhigh,2,4,big,med,unacc,16,1,24,1,1,unacc
vhigh,vhigh,2,4,big,med,unacc,16,1,6,2,1,unacc
vhigh,vhigh,2,4,big,med,unacc,16,1,12,2,1,unacc
vhigh,vhigh,2,4,big,med,unacc,16,1,18,2,1,unacc
vhigh,vhigh,2,4,big,med,unacc,16,1,24,2,1,unacc
med,med,4,2,med,high,unacc,1139,1,6,1,1,unacc
med,med,4,2,med,high,unacc,1139,1,12,1,1,unacc
med,med,4,2,med,high,unacc,1139,1,18,1,1,unacc
med,med,4,2,med,high,unacc,1139,1,24,1,1,unacc
med,med,4,2,med,high,unacc,1139,1,6,2,1,unacc
med,med,4,2,med,high,unacc,1139,1,12,2,1,unacc
med,med,4,2,med,high,unacc,1139,1,18,2,1,unacc
med,med,4,2,med,high,unacc,1139,1,24,2,1,unacc
vhigh,med,5more,4,small,med,unacc,307,1,6,1,1,unacc
vhigh,med,5more,4,small,med,unacc,307,1,12,1,1,unacc
vhigh,med,5more,4,small,med,unacc,307,1,18,1,1,unacc
vhigh,med,5more,4,small,med,unacc,307,1,24,1,1,unacc
vhigh,med,5more,4,small,med,unacc,307,1,6,2,1,unacc
vhigh,med,5more,4,small,med,unacc,307,1,12,2,1,unacc
vhigh,med,5more,4,small,med,unacc,307,1,18,2,1,unacc
vhigh,med,5more,4,small,med,unacc,307,1,24,2,1,unacc
high,high,4,4,med,low,unacc,606,1,6,1,1,unacc
high,high,4,4,med,low,unacc,606,1,12,1,1,unacc
high,high,4,4,med,low,unacc,606,1,18,1,1,unacc
high,high,4,4,med,low,unacc,606,1,24,1,1,unacc
high,high,4,4,med,low,unacc,606,1,6,2,1,unacc
high,high,4,4,med,low,unacc,606,1,12,2,1,unacc
high,high,4,4,med,low,unacc,606,1,18,2,1,unacc
high,high,4,4,med,low,unacc,606,1,24,2,1,unacc
low,high,2,4,med,low,unacc,1416,1,6,1,1,unacc
low,high,2,4,med,low,unacc,1416,1,12,1,1,unacc
low,high,2,4,med,low,unacc,1416,1,18,1,1,unacc
low,high,2,4,med,low,unacc,1416,1,24,1,1,unacc
low,high,2,4,med,low,unacc,1416,1,6,2,1,unacc
low,high,2,4,med,low,unacc,1416,1,12,2,1,unacc
low,high,2,4,med,low,unacc,1416,1,18,2,1,unacc
low,high,2,4,med,low,unacc,1416,1,24,2,1,unacc
high,med,3,2,big,high,unacc,683,1,6,1,1,unacc
high,med,3,2,big,high,unacc,683,1,12,1,1,unacc
high,med,3,2,big,high,unacc,683,1,18,1,1,unacc
high,med,3,2,big,high,unacc,683,1,24,1,1,unacc
high,med,3,2,big,high,unacc,683,1,6,2,1,unacc
high,med,3,2,big,high,unacc,683,1,12,2,1,unacc
high,med,3,2,big,high,unacc,683,1,18,2,1,unacc
high,med,3,2,big,high,unacc,683,1,24,2,1,unacc
low,low,2,more,small,high,unacc,1640,1,6,1,1,good
low,low,2,more,small,high,unacc,1640,1,12,1,1,good
low,low,2,more,small,high,unacc,1640,1,18,1,1,good
low,low,2,more,small,high,unacc,1640,1,24,1,1,good
low,low,2,more,small,high,unacc,1640,1,6,2,1,good
low,low,2,more,small,high,unacc,1640,1,12,2,1,good
low,low,2,more,small,high,unacc,1640,1,18,2,1,good
low,low,2,more,small,high,unacc,1640,1,24,2,1,good
med,vhigh,5more,4,small,med,unacc,955,1,6,1,1,unacc
med,vhigh,5more,4,small,med,unacc,955,1,12,1,1,unacc
med,vhigh,5more,4,small,med,unacc,955,1,18,1,1,unacc
med,vhigh,5more,4,small,med,unacc,955,1,24,1,1,unacc
med,vhigh,5more,4,small,med,unacc,955,1,6,2,1,unacc
med,vhigh,5more,4,small,med,unacc,955,1,12,2,1,unacc
med,vhigh,5more,4,small,med,unacc,955,1,18,2,1,unacc
med,vhigh,5more,4,small,med,unacc,955,1,24,2,1,unacc
med,high,4,2,big,low,unacc,1032,1,6,1,1,unacc
med,high,4,2,big,low,unacc,1032,1,12,1,1,unacc
med,high,4,2,big,low,unacc,1032,1,18,1,1,unacc
med,high,4,2,big,low,unacc,1032,1,24,1,1,unacc
med,high,4,2,big,low,unacc,1032,1,6,2,1,unacc
med,high,4,2,big,low,unacc,1032,1,12,2,1,unacc
med,high,4,2,big,low,unacc,1032,1,18,2,1,unacc
med,high,4,2,big,low,unacc,1032,1,24,2,1,unacc
high,vhigh,2,4,big,high,unacc,449,1,6,1,1,unacc
high,vhigh,2,4,big,high,unacc,449,1,12,1,1,unacc
high,vhigh,2,4,big,high,unacc,449,1,18,1,1,unacc
high,vhigh,2,4,big,high,unacc,449,1,24,1,1,unacc
high,vhigh,2,4,big,high,unacc,449,1,6,2,1,unacc
high,vhigh,2,4,big,high,unacc,449,1,12,2,1,unacc
high,vhigh,2,4,big,high,unacc,449,1,18,2,1,unacc
high,vhigh,2,4,big,high,unacc,449,1,24,2,1,unacc
med,high,3,2,med,high,unacc,1004,1,6,1,1,unacc
med,high,3,2,med,high,unacc,1004,1,12,1,1,unacc
med,high,3,2,med,high,unacc,1004,1,18,1,1,unacc
med,high,3,2,med,high,unacc,1004,1,24,1,1,unacc
med,high,3,2,med,high,unacc,1004,1,6,2,1,unacc
med,high,3,2,med,high,unacc,1004,1,12,2,1,unacc
med,high,3,2,med,high,unacc,1004,1,18,2,1,unacc
med,high,3,2,med,high,unacc,1004,1,24,2,1,unacc
vhigh,high,2,more,small,high,unacc,128,1,6,1,1,unacc
vhigh,high,2,more,small,high,unacc,128,1,12,1,1,unacc
vhigh,high,2,more,small,high,unacc,128,1,18,1,1,unacc
vhigh,high,2,more,small,high,unacc,128,1,24,1,1,unacc
vhigh,high,2,more,small,high,unacc,128,1,6,2,1,unacc
vhigh,high,2,more,small,high,unacc,128,1,12,2,1,unacc
vhigh,high,2,more,small,high,unacc,128,1,18,2,1,unacc
vhigh,high,2,more,small,high,unacc,128,1,24,2,1,unacc
vhigh,med,4,more,small,med,unacc,289,1,6,1,1,unacc
vhigh,med,4,more,small,med,unacc,289,1,12,1,1,unacc
vhigh,med,4,more,small,med,unacc,289,1,18,1,1,unacc
vhigh,med,4,more,small,med,unacc,289,1,24,1,1,unacc
vhigh,med,4,more,small,med,unacc,289,1,6,2,1,unacc
vhigh,med,4,more,small,med,unacc,289,1,12,2,1,unacc
vhigh,med,4,more,small,med,unacc,289,1,18,2,1,unacc
vhigh,med,4,more,small,med,unacc,289,1,24,2,1,unacc
vhigh,high,4,2,small,low,unacc,162,1,6,1,1,unacc
vhigh,high,4,2,small,low,unacc,162,1,12,1,1,unacc
vhigh,high,4,2,small,low,unacc,162,1,18,1,1,unacc
vhigh,high,4,2,small,low,unacc,162,1,24,1,1,unacc
vhigh,high,4,2,small,low,unacc,162,1,6,2,1,unacc
vhigh,high,4,2,small,low,unacc,162,1,12,2,1,unacc
vhigh,high,4,2,small,low,unacc,162,1,18,2,1,unacc
vhigh,high,4,2,small,low,unacc,162,1,24,2,1,unacc
vhigh,low,3,2,med,low,unacc,354,1,6,1,1,unacc
vhigh,low,3,2,med,low,unacc,354,1,12,1,1,unacc
vhigh,low,3,2,med,low,unacc,354,1,18,1,1,unacc
vhigh,low,3,2,med,low,unacc,354,1,24,1,1,unacc
vhigh,low,3,2,med,low,unacc,354,1,6,2,1,unacc
vhigh,low,3,2,med,low,unacc,354,1,12,2,1,unacc
vhigh,low,3,2,med,low,unacc,354,1,18,2,1,unacc
vhigh,low,3,2,med,low,unacc,354,1,24,2,1,unacc
med,med,4,more,small,low,unacc,1152,1,6,1,1,unacc
med,med,4,more,small,low,unacc,1152,1,12,1,1,unacc
med,med,4,more,small,low,unacc,1152,1,18,1,1,unacc
med,med,4,more,small,low,unacc,1152,1,24,1,1,unacc
med,med,4,more,small,low,unacc,1152,1,6,2,1,unacc
med,med,4,more,small,low,unacc,1152,1,12,2,1,unacc
med,med,4,more,small,low,unacc,1152,1,18,2,1,unacc
med,med,4,more,small,low,unacc,1152,1,24,2,1,unacc
high,vhigh,4,4,small,low,unacc,495,1,6,1,1,unacc
high,vhigh,4,4,small,low,unacc,495,1,12,1,1,unacc
high,vhigh,4,4,small,low,unacc,495,1,18,1,1,unacc
high,vhigh,4,4,small,low,unacc,495,1,24,1,1,unacc
high,vhigh,4,4,small,low,unacc,495,1,6,2,1,unacc
high,vhigh,4,4,small,low,unacc,495,1,12,2,1,unacc
high,vhigh,4,4,small,low,unacc,495,1,18,2,1,unacc
high,vhigh,4,4,small,low,unacc,495,1,24,2,1,unacc
vhigh,low,2,4,small,low,unacc,333,1,6,1,1,unacc
vhigh,low,2,4,small,low,unacc,333,1,12,1,1,unacc
vhigh,low,2,4,small,low,unacc,333,1,18,1,1,unacc
vhigh,low,2,4,small,low,unacc,333,1,24,1,1,unacc
vhigh,low,2,4,small,low,unacc,333,1,6,2,1,unacc
vhigh,low,2,4,small,low,unacc,333,1,12,2,1,unacc
vhigh,low,2,4,small,low,unacc,333,1,18,2,1,unacc
vhigh,low,2,4,small,low,unacc,333,1,24,2,1,unacc
vhigh,high,2,2,small,med,unacc,109,1,6,1,1,unacc
vhigh,high,2,2,small,med,unacc,109,1,12,1,1,unacc
vhigh,high,2,2,small,med,unacc,109,1,18,1,1,unacc
vhigh,high,2,2,small,med,unacc,109,1,24,1,1,unacc
vhigh,high,2,2,small,med,unacc,109,1,6,2,1,unacc
vhigh,high,2,2,small,med,unacc,109,1,12,2,1,unacc
vhigh,high,2,2,small,med,unacc,109,1,18,2,1,unacc
vhigh,high,2,2,small,med,unacc,109,1,24,2,1,unacc
low,med,3,4,big,low,unacc,1554,1,6,1,1,unacc
low,med,3,4,big,low,unacc,1554,1,12,1,1,unacc
low,med,3,4,big,low,unacc,1554,1,18,1,1,unacc
low,med,3,4,big,low,unacc,1554,1,24,1,1,unacc
low,med,3,4,big,low,unacc,1554,1,6,2,1,unacc
low,med,3,4,big,low,unacc,1554,1,12,2,1,unacc
low,med,3,4,big,low,unacc,1554,1,18,2,1,unacc
low,med,3,4,big,low,unacc,1554,1,24,2,1,unacc
high,high,2,more,small,med,unacc,559,1,6,1,1,unacc
high,high,2,more,small,med,unacc,559,1,12,1,1,unacc
high,high,2,more,small,med,unacc,559,1,18,1,1,unacc
high,high,2,more,small,med,unacc,559,1,24,1,1,unacc
high,high,2,more,small,med,unacc,559,1,6,2,1,unacc
high,high,2,more,small,med,unacc,559,1,12,2,1,unacc
high,high,2,more,small,med,unacc,559,1,18,2,1,unacc
high,high,2,more,small,med,unacc,559,1,24,2,1,unacc
vhigh,med,2,2,med,med,unacc,220,1,6,1,1,unacc
vhigh,med,2,2,med,med,unacc,220,1,12,1,1,unacc
vhigh,med,2,2,med,med,unacc,220,1,18,1,1,unacc
vhigh,med,2,2,med,med,unacc,220,1,24,1,1,unacc
vhigh,med,2,2,med,med,unacc,220,1,6,2,1,unacc
vhigh,med,2,2,med,med,unacc,220,1,12,2,1,unacc
vhigh,med,2,2,med,med,unacc,220,1,18,2,1,unacc
vhigh,med,2,2,med,med,unacc,220,1,24,2,1,unacc
med,med,2,more,small,low,unacc,1098,1,6,1,1,unacc
med,med,2,more,small,low,unacc,1098,1,12,1,1,unacc
med,med,2,more,small,low,unacc,1098,1,18,1,1,unacc
med,med,2,more,small,low,unacc,1098,1,24,1,1,unacc
med,med,2,more,small,low,unacc,1098,1,6,2,1,unacc
med,med,2,more,small,low,unacc,1098,1,12,2,1,unacc
med,med,2,more,small,low,unacc,1098,1,18,2,1,unacc
med,med,2,more,small,low,unacc,1098,1,24,2,1,unacc
vhigh,high,2,4,med,low,unacc,120,1,6,1,1,unacc
vhigh,high,2,4,med,low,unacc,120,1,12,1,1,unacc
vhigh,high,2,4,med,low,unacc,120,1,18,1,1,unacc
vhigh,high,2,4,med,low,unacc,120,1,24,1,1,unacc
vhigh,high,2,4,med,low,unacc,120,1,6,2,1,unacc
vhigh,high,2,4,med,low,unacc,120,1,12,2,1,unacc
vhigh,high,2,4,med,low,unacc,120,1,18,2,1,unacc
vhigh,high,2,4,med,low,unacc,120,1,24,2,1,unacc
low,low,2,more,med,low,unacc,1641,1,6,1,1,unacc
low,low,2,more,med,low,unacc,1641,1,12,1,1,unacc
low,low,2,more,med,low,unacc,1641,1,18,1,1,unacc
low,low,2,more,med,low,unacc,1641,1,24,1,1,unacc
low,low,2,more,med,low,unacc,1641,1,6,2,1,unacc
low,low,2,more,med,low,unacc,1641,1,12,2,1,unacc
low,low,2,more,med,low,unacc,1641,1,18,2,1,unacc
low,low,2,more,med,low,unacc,1641,1,24,2,1,unacc
med,vhigh,5more,2,big,med,unacc,952,1,6,1,1,unacc
med,vhigh,5more,2,big,med,unacc,952,1,12,1,1,unacc
