CAR,buying_low,buying_med,buying_vhigh,maint_low,maint_med,maint_vhigh,doors_3,doors_4,doors_5more,persons_4,persons_more,lug_boot_med,lug_boot_small,safety_low,safety_med,sampleNum
unacc,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,670
unacc,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,18
unacc,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,1014
unacc,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,649
unacc,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,469
unacc,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,336
unacc,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,606
unacc,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,819
unacc,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,204
unacc,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,960
unacc,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,306
unacc,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,545
unacc,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,189
unacc,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,1099
unacc,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,1315
unacc,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,1263
unacc,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,810
unacc,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,1165
unacc,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,507
unacc,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,952
unacc,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,344
unacc,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,185
unacc,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,198
unacc,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,1074
unacc,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,244
unacc,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,903
unacc,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,1566
unacc,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,909
unacc,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,741
unacc,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,521
unacc,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,734
unacc,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,192
unacc,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,518
unacc,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,211
unacc,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,1597
unacc,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,591
unacc,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,191
unacc,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,667
unacc,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,88
unacc,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,709
unacc,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,901
unacc,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1028
unacc,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,429
unacc,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,277
unacc,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,1116
unacc,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,10
unacc,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,99
unacc,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,872
unacc,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1379
unacc,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,1135
unacc,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,1189
unacc,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1705
unacc,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,953
unacc,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1487
unacc,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1519
unacc,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,246
unacc,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,595
unacc,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1464
unacc,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,1006
unacc,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,739
unacc,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,707
unacc,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,633
unacc,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,385
unacc,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,1432
unacc,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,1012
unacc,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,757
unacc,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,789
unacc,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,604
unacc,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,215
unacc,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,949
unacc,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,867
unacc,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,357
unacc,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,778
unacc,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,999
unacc,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,294
unacc,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,737
unacc,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,463
unacc,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,1089
unacc,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1627
unacc,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,1485
unacc,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1680
unacc,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,358
unacc,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,955
unacc,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,81
unacc,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1276
unacc,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,112
unacc,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,623
unacc,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,540
unacc,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,488
unacc,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,51
unacc,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1311
unacc,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1407
unacc,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1142
unacc,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,104
unacc,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,685
unacc,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,44
unacc,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1005
unacc,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,1306
unacc,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,130
unacc,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1188
unacc,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,699
unacc,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,346
unacc,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,1668
unacc,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,681
unacc,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,366
unacc,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,321
unacc,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,36
unacc,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,792
unacc,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,793
unacc,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,723
unacc,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,1254
unacc,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,1551
unacc,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1004
unacc,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,460
unacc,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,163
unacc,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1541
unacc,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1620
unacc,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,38
unacc,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,1570
unacc,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,1115
unacc,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,202
unacc,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1358
unacc,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,529
unacc,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,195
unacc,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1462
unacc,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,148
unacc,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1316
unacc,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1703
unacc,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,536
unacc,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1104
unacc,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,783
unacc,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,1641
unacc,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,12
unacc,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,1223
unacc,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,1216
unacc,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,788
unacc,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,473
unacc,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1488
unacc,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,812
unacc,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,1581
unacc,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1482
unacc,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,840
unacc,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1546
unacc,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,1095
unacc,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,456
unacc,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,1353
unacc,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,132
unacc,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,631
unacc,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,107
unacc,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,54
unacc,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1708
unacc,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,520
unacc,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,1112
unacc,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,1140
unacc,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,224
unacc,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,526
unacc,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,390
unacc,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,738
unacc,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,78
unacc,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,1111
unacc,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,1108
unacc,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,896
unacc,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,628
unacc,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,127
unacc,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,334
unacc,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,1494
unacc,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,498
unacc,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,508
unacc,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,470
unacc,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,1020
unacc,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,500
unacc,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,369
unacc,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,1335
unacc,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,1651
unacc,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,1569
unacc,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,936
unacc,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,639
unacc,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,1449
unacc,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,706
unacc,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,1675
unacc,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,388
unacc,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1439
unacc,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,144
unacc,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,904
unacc,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1299
unacc,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,771
unacc,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,457
unacc,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,441
unacc,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,193
unacc,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,1701
unacc,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,1227
unacc,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,784
unacc,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,34
unacc,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,28
unacc,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,974
unacc,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,39
unacc,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,1650
unacc,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,682
unacc,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,375
unacc,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,136
unacc,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,1611
unacc,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,1497
unacc,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,586
unacc,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,372
unacc,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1709
unacc,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,137
unacc,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,174
acc,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,1390
acc,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,635
acc,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,943
acc,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,296
acc,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1313
acc,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,665
acc,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,641
acc,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,695
acc,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,401
acc,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,911
acc,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,850
acc,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,934
acc,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,1117
acc,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,1375
acc,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,1156
acc,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,260
acc,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,862
acc,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,701
acc,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,565
acc,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,692
acc,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1159
acc,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,1279
acc,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,1147
acc,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,581
acc,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,323
acc,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,823
acc,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,832
acc,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,1150
acc,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,881
acc,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,1496
acc,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,781
acc,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,230
acc,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,1348
acc,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,1471
acc,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,697
acc,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,1174
acc,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1312
acc,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,1720
acc,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,749
acc,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1079
acc,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,317
acc,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1442
acc,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,322
acc,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,1198
acc,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,1075
acc,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,1102
acc,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,1039
acc,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,1051
acc,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,674
acc,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,773
acc,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,428
acc,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,986
acc,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,590
acc,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,1451
acc,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,859
acc,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,887
acc,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,746
acc,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,1660
acc,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,659
acc,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,1048
acc,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,958
acc,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,284
acc,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,1183
acc,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,419
acc,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,239
acc,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,944
acc,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,1603
acc,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,989
acc,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,421
acc,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,1468
acc,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1367
acc,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1469
acc,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,1046
acc,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,1345
acc,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,263
acc,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,1370
acc,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,1552
acc,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,254
acc,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,1201
acc,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,1346
acc,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,403
acc,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,241
acc,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,283
acc,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1415
acc,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,232
acc,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,608
acc,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,1394
acc,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,671
acc,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,242
acc,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,940
acc,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,1123
acc,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,400
acc,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,1402
acc,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,745
acc,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,1495
acc,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,1040
acc,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,1397
acc,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,1180
acc,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,1225
acc,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,587
acc,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,281
acc,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1420
acc,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,1177
acc,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,338
acc,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1094
acc,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,751
acc,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,914
acc,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,1186
acc,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,808
acc,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1016
acc,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,1453
acc,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,643
acc,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,233
acc,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,853
acc,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1418
acc,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,929
acc,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,1066
acc,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,269
acc,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,809
acc,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,1349
acc,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,308
acc,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1319
acc,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1427
acc,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,890
acc,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,755
acc,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,554
acc,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,617
acc,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,673
acc,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,376
acc,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,335
acc,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,727
acc,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,398
acc,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,803
acc,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,1657
acc,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,827
acc,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,863
acc,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1417
acc,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,319
acc,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,647
acc,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,293
acc,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,716
acc,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,347
acc,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,1505
acc,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,1364
acc,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,941
acc,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,1426
acc,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,404
acc,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,1153
acc,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,418
acc,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,965
acc,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,902
acc,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,1132
acc,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,1126
acc,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,1504
acc,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,1445
acc,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,713
acc,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,1510
acc,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,917
acc,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,662
acc,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,620
acc,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,932
acc,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,371
acc,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,1096
acc,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,1684
acc,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,916
acc,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,797
acc,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,1549
acc,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,860
acc,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,395
acc,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1015
acc,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,377
acc,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,740
acc,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,664
acc,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,1118
acc,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,589
acc,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1064
acc,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,605
acc,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,1334
acc,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,1393
acc,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,1181
