X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_mon,day_sat,day_sun,day_thu,day_tue,day_wed,sampleNum
8,6,90.4,89.5,290.8,6.4,15.4,45,2.2,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,296
1,3,92.4,124.1,680.7,8.5,23.9,32,6.7,0.0,1.8453002361560848,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,179
4,3,92.1,111.2,654.1,9.6,20.4,42,4.9,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,51
2,4,94.8,108.3,647.1,17.0,20.1,40,4.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,101
1,2,90.2,99.6,631.2,6.3,17.9,44,2.2,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,80
6,3,84.9,27.5,353.5,3.4,4.2,51,4.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,281
5,4,93.6,235.1,723.1,10.1,24.1,50,4.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,413
6,5,91.9,111.7,770.3,6.5,21.1,35,2.7,0.0,1.8946168546677629,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,363
4,4,89.7,90.0,704.4,4.8,17.8,64,1.3,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,94
2,4,92.1,111.2,654.1,9.6,20.5,35,4.0,0.0,0.9707789171582248,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,157
8,6,81.6,56.7,665.6,1.9,27.8,35,2.7,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,510
6,5,90.2,96.9,624.2,8.9,14.7,59,5.8,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,89
3,4,91.8,78.5,724.3,9.2,18.9,35,2.7,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,112
6,5,95.2,131.7,578.8,10.4,27.4,22,4.0,0.0,0.6418538861723948,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,144
7,4,94.3,96.3,200.0,56.1,21.0,44,4.5,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,21
2,4,91.6,248.4,753.8,6.3,16.6,59,2.7,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,455
6,5,92.8,119.0,783.5,7.5,21.6,27,2.2,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,317
6,3,92.4,105.8,758.1,9.9,24.8,28,1.8,0.0,2.727199019940971,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,310
3,4,91.7,35.8,80.8,7.8,15.2,27,4.9,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,116
8,6,84.0,27.8,354.6,5.3,5.1,61,8.0,0.0,2.5006159434931803,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,273
2,2,93.7,231.1,715.1,8.4,21.9,42,2.2,0.0,5.168379509433644,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,376
7,4,90.1,39.7,86.6,6.2,16.1,29,3.1,0.0,1.0116009116784799,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,159
2,5,95.5,99.9,513.3,13.2,23.8,32,5.4,0.0,0.5709795465857378,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,143
6,5,92.8,119.0,783.5,7.5,16.8,28,4.0,0.0,0.6981347220709844,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,321
3,4,86.9,6.6,18.7,3.2,8.8,35,3.1,0.0,0.7419373447293773,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,282
3,4,90.1,51.2,424.1,6.2,24.6,43,1.8,0.0,0.8878912573524571,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,151
3,5,90.7,136.9,822.8,6.8,12.9,39,2.7,0.0,1.1568811967920856,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,322
7,4,84.7,9.5,58.3,4.1,7.5,71,6.3,0.0,2.3942522815198695,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,389
6,5,87.9,24.9,41.6,3.7,10.9,64,3.1,0.0,1.4701758451005926,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,441
6,3,93.5,149.3,728.6,8.1,22.8,39,3.6,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,28
8,6,91.6,108.4,764.0,6.2,22.7,35,2.2,0.0,2.1377104498038118,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,337
8,6,96.1,181.1,671.2,14.3,21.6,65,4.9,0.8,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,499
2,2,89.3,51.3,102.2,9.6,5.5,59,6.3,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,60
3,6,92.4,124.1,680.7,8.5,17.2,58,1.3,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,135
7,4,90.7,44.0,92.4,5.5,11.5,60,4.0,0.0,2.2235418856535927,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,188
5,4,93.3,141.2,713.9,13.9,27.6,30,1.3,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,73
4,4,92.1,99.0,745.3,9.6,20.8,35,4.9,0.0,0.8153648132841945,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,355
3,4,92.1,152.6,658.2,14.3,21.0,32,3.1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,267
3,4,94.6,160.0,567.2,16.7,17.9,48,2.7,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,454
3,3,92.2,102.3,751.5,8.4,24.2,27,3.1,0.0,2.0255131996542803,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,329
4,6,84.4,27.2,353.5,6.8,4.8,57,8.5,0.0,2.300583090323373,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,272
1,5,93.4,145.4,721.4,8.1,29.6,27,2.7,0.0,0.9001613499442714,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,153
2,4,91.6,108.4,764.0,6.2,20.4,41,1.8,0.0,0.9042181506398859,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,338
2,5,91.6,181.3,613.0,7.6,24.8,36,4.0,0.0,1.3987168811184478,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,418
7,4,89.2,103.9,431.6,6.4,22.6,57,4.9,0.0,5.633109621361155,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,478
8,3,84.4,73.4,671.9,3.2,24.2,28,3.6,0.0,0.6729444732424258,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,146
8,6,92.1,152.6,658.2,14.3,20.1,58,4.5,0.0,2.329227023940467,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,270
9,4,91.6,104.2,474.9,9.0,25.3,39,0.9,0.0,2.1972245773362196,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,290
3,6,91.1,94.1,232.1,7.1,19.2,38,4.5,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,301
3,4,91.1,88.2,731.7,8.3,22.8,46,4.0,0.0,1.7833912195575383,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,400
2,2,94.8,108.3,647.1,17.0,24.6,22,4.5,0.0,2.2731562823032334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,191
2,4,91.0,166.9,752.6,7.1,25.9,41,3.6,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,506
